,in Water Level,°F Water Temperature,mS/cm EC, Sensor Metadata,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,°F Logger Temperature
2020-05-01 00:00:00,,,,,99,7481,98.77,64.958
2020-05-01 00:05:00,,,,,95,7382,98.77,65.246
2020-05-01 00:10:00,,,,,94,7365,98.76,65.642
2020-05-01 00:15:00,,,,,94,7350,98.76,65.858
2020-05-01 00:20:00,,,,,98,7463,98.76,65.624
2020-05-01 00:25:00,,,,,98,7464,98.76,65.282
2020-05-01 00:30:00,,,,,98,7470,98.75,65.048
2020-05-01 00:35:00,,,,,98,7473,98.75,64.886
2020-05-01 00:40:00,,,,,98,7473,98.76,64.742
2020-05-01 00:45:00,,,,,98,7474,98.76,64.616
2020-05-01 00:50:00,,,,,99,7475,98.76,64.49
2020-05-01 00:55:00,,,,,99,7476,98.76,64.382
2020-05-01 01:00:00,,,,,99,7476,98.76,64.274
2020-05-01 01:05:00,,,,,99,7478,98.76,64.166
2020-05-01 01:10:00,,,,,99,7478,98.76,64.058
2020-05-01 01:15:00,,,,,99,7479,98.77,63.968
2020-05-01 01:20:00,,,,,99,7479,98.77,63.878
2020-05-01 01:25:00,,,,,99,7477,98.77,63.788
2020-05-01 01:30:00,,,,,99,7477,98.77,63.698
2020-05-01 01:35:00,,,,,99,7477,98.77,63.608
2020-05-01 01:40:00,,,,,99,7478,98.77,63.536
2020-05-01 01:45:00,,,,,99,7476,98.77,63.464
2020-05-01 01:50:00,,,,,99,7481,98.77,63.392
2020-05-01 01:55:00,,,,,99,7479,98.76,63.356
2020-05-01 02:00:00,,,,,99,7476,98.76,63.32
2020-05-01 02:05:00,,,,,99,7479,98.76,63.284
2020-05-01 02:10:00,,,,,99,7477,98.76,63.266
2020-05-01 02:15:00,,,,,99,7476,98.75,63.248
2020-05-01 02:20:00,,,,,99,7476,98.75,63.284
2020-05-01 02:25:00,,,,,99,7477,98.74,63.32
2020-05-01 02:30:00,,,,,99,7479,98.74,63.338
2020-05-01 02:35:00,,,,,99,7480,98.74,63.374
2020-05-01 02:40:00,,,,,99,7479,98.73,63.392
2020-05-01 02:45:00,,,,,99,7476,98.73,63.428
2020-05-01 02:50:00,,,,,98,7474,98.73,63.464
2020-05-01 02:55:00,,,,,99,7477,98.73,63.518
2020-05-01 03:00:00,,,,,99,7476,98.73,63.554
2020-05-01 03:05:00,,,,,99,7478,98.73,63.59
2020-05-01 03:10:00,,,,,99,7477,98.74,63.626
2020-05-01 03:15:00,,,,,99,7475,98.74,63.644
2020-05-01 03:20:00,,,,,99,7475,98.74,63.662
2020-05-01 03:25:00,,,,,99,7476,98.75,63.698
