,in Water Level,°F Water Temperature,mS/cm EC, Sensor Metadata,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,°F Logger Temperature
2020-05-01 00:00:00,,,,,100,7863,100.0,68.648
2020-05-01 00:05:00,,,,,100,7695,100.0,68.702
2020-05-01 00:10:00,,,,,100,7590,99.99,68.882
2020-05-01 00:15:00,,,,,100,7669,99.99,68.792
2020-05-01 00:20:00,,,,,100,7695,99.99,68.288
2020-05-01 00:25:00,,,,,100,7710,99.99,67.91
2020-05-01 00:30:00,,,,,100,7721,99.99,67.604
2020-05-01 00:35:00,,,,,100,7726,99.99,67.316
2020-05-01 00:40:00,,,,,100,7731,99.99,67.064
2020-05-01 00:45:00,,,,,100,7739,99.99,66.812
2020-05-01 00:50:00,,,,,100,7745,99.99,66.578
2020-05-01 00:55:00,,,,,100,7748,99.99,66.362
2020-05-01 01:00:00,,,,,100,7748,100.0,66.146
2020-05-01 01:05:00,,,,,100,7752,100.0,65.948
2020-05-01 01:10:00,,,,,100,7754,100.0,65.75
2020-05-01 01:15:00,,,,,100,7749,100.0,65.57
2020-05-01 01:20:00,,,,,100,7750,100.0,65.408
2020-05-01 01:25:00,,,,,100,7752,100.0,65.228
2020-05-01 01:30:00,,,,,100,7754,100.01,65.084
2020-05-01 01:35:00,,,,,100,7758,100.01,64.94
2020-05-01 01:40:00,,,,,100,7757,100.01,64.832
2020-05-01 01:45:00,,,,,100,7761,100.0,64.76
2020-05-01 01:50:00,,,,,100,7759,100.0,64.742
2020-05-01 01:55:00,,,,,100,7761,100.0,64.796
2020-05-01 02:00:00,,,,,100,7764,99.99,64.886
2020-05-01 02:05:00,,,,,100,7764,99.99,65.012
2020-05-01 02:10:00,,,,,100,7766,99.99,65.174
2020-05-01 02:15:00,,,,,100,7766,99.99,65.354
2020-05-01 02:20:00,,,,,100,7770,99.98,65.552
2020-05-01 02:25:00,,,,,100,7766,99.98,65.732
2020-05-01 02:30:00,,,,,100,7764,99.97,65.93
2020-05-01 02:35:00,,,,,100,7763,99.97,66.11
2020-05-01 02:40:00,,,,,100,7770,99.96,66.29
2020-05-01 02:45:00,,,,,100,7765,99.96,66.47
