,in Water Level,°F Water Temperature,mS/cm EC, Sensor Metadata,% Battery Percent,mV Battery Voltage,kPa Reference Pressure,°F Logger Temperature
2020-05-01 00:00:00,6.06298,67.64,2.76057785622,0.0,100,7802,99.21,64.544
2020-05-01 00:05:00,6.02361,67.64,2.76057785622,0.0,100,7660,99.21,64.778
2020-05-01 00:10:00,6.06298,67.604,2.75422870334,0.0,100,7571,99.21,65.084
2020-05-01 00:15:00,6.06298,67.46,2.76057785622,0.0,100,7518,99.2,65.264
2020-05-01 00:20:00,6.06298,67.46,2.76694164541,0.0,100,7636,99.2,64.994
2020-05-01 00:25:00,6.10235,67.46,2.76694164541,0.0,100,7662,99.2,64.598
2020-05-01 00:30:00,6.06298,67.46,2.76694164541,0.0,100,7679,99.2,64.31
2020-05-01 00:35:00,6.06298,67.46,2.77332010465,0.0,100,7689,99.2,64.058
2020-05-01 00:40:00,6.06298,67.46,2.76057785622,0.0,100,7698,99.2,63.842
2020-05-01 00:45:00,6.06298,67.46,2.76694164541,0.0,100,7705,99.21,63.644
2020-05-01 00:50:00,6.06298,67.46,2.76694164541,0.0,100,7711,99.21,63.464
2020-05-01 00:55:00,6.06298,67.46,2.76694164541,0.0,100,7719,99.21,63.284
2020-05-01 01:00:00,6.06298,67.46,2.76694164541,0.0,100,7723,99.21,63.122
2020-05-01 01:05:00,6.10235,67.46,2.76057785622,0.0,100,7727,99.22,62.978
2020-05-01 01:10:00,6.10235,67.46,2.76694164541,0.0,100,7730,99.21,62.87
2020-05-01 01:15:00,6.06298,67.316,2.76694164541,0.0,100,7735,99.21,62.78
2020-05-01 01:20:00,6.06298,67.28,2.76694164541,0.0,100,7737,99.21,62.726
2020-05-01 01:25:00,6.10235,67.28,2.76057785622,0.0,100,7740,99.21,62.69
2020-05-01 01:30:00,6.06298,67.28,2.76694164541,0.0,100,7743,99.21,62.708
2020-05-01 01:35:00,6.06298,67.28,2.76694164541,0.0,100,7745,99.2,62.744
2020-05-01 01:40:00,6.02361,67.28,2.77332010465,0.0,100,7747,99.2,62.798
2020-05-01 01:45:00,6.02361,67.28,2.77332010465,0.0,100,7751,99.2,62.888
2020-05-01 01:50:00,6.02361,67.28,2.76694164541,0.0,100,7754,99.19,62.978
2020-05-01 01:55:00,6.02361,67.28,2.76694164541,0.0,100,7754,99.19,63.068
2020-05-01 02:00:00,6.14172,67.28,2.76694164541,0.0,100,7748,99.2,63.14
2020-05-01 02:05:00,6.37794,67.388,2.76057785622,0.0,100,7750,99.2,63.23
2020-05-01 02:10:00,6.41731,67.46,2.76694164541,0.0,100,7754,99.19,63.32
2020-05-01 02:15:00,6.33857,67.568,2.76057785622,0.0,100,7755,99.18,63.392
2020-05-01 02:20:00,6.22046,67.568,2.76057785622,0.0,100,7760,99.18,63.464
2020-05-01 02:25:00,6.14172,67.46,2.76057785622,0.0,100,7759,99.17,63.518
2020-05-01 02:30:00,6.10235,67.46,2.76057785622,0.0,100,7759,99.17,63.572
2020-05-01 02:35:00,6.06298,67.46,2.76694164541,0.0,100,7761,99.17,63.626
2020-05-01 02:40:00,6.06298,67.46,2.76057785622,0.0,100,7763,99.17,63.662
2020-05-01 02:45:00,6.06298,67.46,2.76057785622,0.0,100,7764,99.17,63.716
2020-05-01 02:50:00,6.06298,67.46,2.76057785622,0.0,100,7761,99.16,63.734
2020-05-01 02:55:00,6.06298,67.568,2.76057785622,0.0,100,7764,99.17,63.77
2020-05-01 03:00:00,6.06298,67.64,2.75422870334,0.0,100,7767,99.17,63.788
2020-05-01 03:05:00,6.02361,67.64,2.76057785622,0.0,100,7766,99.17,63.824
2020-05-01 03:10:00,6.02361,67.64,2.76057785622,0.0,100,7767,99.18,63.86
2020-05-01 03:15:00,6.06298,67.64,2.7478941531,0.0,100,7769,99.18,63.878
2020-05-01 03:20:00,6.02361,67.64,2.76057785622,0.0,100,7767,99.19,63.914
2020-05-01 03:25:00,6.02361,67.64,2.76057785622,0.0,100,7767,99.19,63.932
2020-05-01 03:30:00,6.02361,67.64,2.7478941531,0.0,100,7770,99.18,63.932
2020-05-01 03:35:00,6.02361,67.64,2.75422870334,0.0,100,7772,99.18,63.932
2020-05-01 03:40:00,6.06298,67.64,2.7478941531,0.0,100,7773,99.18,63.914
2020-05-01 03:45:00,6.06298,67.64,2.7478941531,0.0,100,7775,99.16,63.896
2020-05-01 03:50:00,6.06298,67.64,2.7478941531,0.0,100,7779,99.16,63.878
2020-05-01 03:55:00,6.10235,67.64,2.7478941531,0.0,100,7774,99.17,63.878
2020-05-01 04:00:00,6.14172,67.64,2.75422870334,0.0,100,7770,99.16,63.86
2020-05-01 04:05:00,6.06298,67.64,2.7478941531,0.0,100,7771,99.16,63.86
2020-05-01 04:10:00,6.06298,67.64,2.75422870334,0.0,100,7770,99.16,63.842
2020-05-01 04:15:00,6.06298,67.64,2.75422870334,0.0,100,7771,99.16,63.806
2020-05-01 04:20:00,6.10235,67.64,2.76057785622,0.0,100,7774,99.16,63.788
2020-05-01 04:25:00,6.10235,67.568,2.7478941531,0.0,100,7777,99.17,63.77
2020-05-01 04:30:00,6.10235,67.496,2.76057785622,0.0,100,7775,99.18,63.77
2020-05-01 04:35:00,6.06298,67.64,2.76057785622,0.0,100,7774,99.18,63.77
2020-05-01 04:40:00,6.10235,67.64,2.75422870334,0.0,100,7778,99.18,63.788
2020-05-01 04:45:00,6.14172,67.64,2.76057785622,0.0,100,7779,99.17,63.806
2020-05-01 04:50:00,6.10235,67.64,2.76694164541,0.0,100,7778,99.17,63.842
2020-05-01 04:55:00,6.10235,67.64,2.75422870334,0.0,100,7778,99.18,63.878
2020-05-01 05:00:00,6.06298,67.64,2.75422870334,0.0,100,7780,99.18,63.914
2020-05-01 05:05:00,6.10235,67.64,2.76057785622,0.0,100,7774,99.18,63.95
2020-05-01 05:10:00,6.10235,67.64,2.76057785622,0.0,100,7776,99.18,63.968
2020-05-01 05:15:00,6.06298,67.64,2.76057785622,0.0,100,7782,99.18,64.004
2020-05-01 05:20:00,6.06298,67.64,2.76057785622,0.0,100,7776,99.18,64.004
2020-05-01 05:25:00,6.06298,67.64,2.74157417193,0.0,100,7780,99.18,64.004
2020-05-01 05:30:00,6.02361,67.64,2.73526872631,0.0,100,7780,99.18,63.986
2020-05-01 05:35:00,6.06298,67.64,2.74157417193,0.0,100,7780,99.18,63.986
2020-05-01 05:40:00,6.06298,67.64,2.74157417193,0.0,100,7779,99.18,63.968
2020-05-01 05:45:00,6.02361,67.64,2.73526872631,0.0,100,7780,99.18,63.95
2020-05-01 05:50:00,6.02361,67.64,2.74157417193,0.0,100,7782,99.19,63.932
2020-05-01 05:55:00,6.02361,67.64,2.73526872631,0.0,100,7782,99.19,63.932
2020-05-01 06:00:00,6.02361,67.64,2.72897778281,0.0,100,7781,99.2,63.932
2020-05-01 06:05:00,6.02361,67.64,2.72897778281,0.0,100,7784,99.2,63.914
2020-05-01 06:10:00,5.98424,67.604,2.73526872631,0.0,100,7780,99.21,63.932
2020-05-01 06:15:00,6.02361,67.46,2.73526872631,0.0,100,7783,99.21,63.932
2020-05-01 06:20:00,6.22046,67.46,2.74157417193,0.0,100,7784,99.22,63.932
2020-05-01 06:25:00,6.14172,67.568,2.73526872631,0.0,100,7778,99.23,63.932
2020-05-01 06:30:00,6.10235,67.64,2.72897778281,0.0,100,7764,99.23,63.968
2020-05-01 06:35:00,6.06298,67.64,2.73526872631,0.0,100,7770,99.23,64.004
2020-05-01 06:40:00,6.06298,67.46,2.7478941531,0.0,100,7772,99.24,63.986
2020-05-01 06:45:00,6.06298,67.46,2.74157417193,0.0,100,7776,99.24,63.95
2020-05-01 06:50:00,6.06298,67.568,2.75422870334,0.0,100,7777,99.25,63.95
2020-05-01 06:55:00,6.06298,67.64,2.7478941531,0.0,100,7773,99.25,63.932
2020-05-01 07:00:00,6.02361,67.64,2.76057785622,0.0,100,7775,99.26,63.932
2020-05-01 07:05:00,6.06298,67.64,2.75422870334,0.0,100,7775,99.26,63.95
2020-05-01 07:10:00,6.06298,67.64,2.75422870334,0.0,100,7776,99.26,63.968
2020-05-01 07:15:00,6.02361,67.64,2.7478941531,0.0,100,7779,99.27,64.004
2020-05-01 07:20:00,6.02361,67.64,2.7478941531,0.0,100,7776,99.28,64.022
2020-05-01 07:25:00,6.02361,67.64,2.74157417193,0.0,100,7773,99.28,64.058
2020-05-01 07:30:00,6.02361,67.532,2.75422870334,0.0,100,7778,99.29,64.058
2020-05-01 07:35:00,5.98424,67.532,2.75422870334,0.0,100,7780,99.3,64.076
2020-05-01 07:40:00,6.02361,67.46,2.7478941531,0.0,100,7774,99.3,64.076
2020-05-01 07:45:00,6.06298,67.46,2.75422870334,0.0,100,7783,99.31,64.058
2020-05-01 07:50:00,6.06298,67.46,2.7478941531,0.0,100,7780,99.31,64.022
2020-05-01 07:55:00,6.06298,67.46,2.7478941531,0.0,100,7780,99.31,64.004
2020-05-01 08:00:00,6.06298,67.46,2.75422870334,0.0,100,7778,99.31,64.004
2020-05-01 08:05:00,6.02361,67.46,2.75422870334,0.0,100,7781,99.32,63.986
2020-05-01 08:10:00,6.02361,67.46,2.75422870334,0.0,100,7780,99.32,63.968
2020-05-01 08:15:00,6.06298,67.46,2.75422870334,0.0,100,7784,99.32,63.932
2020-05-01 08:20:00,6.06298,67.46,2.7478941531,0.0,100,7782,99.32,63.932
2020-05-01 08:25:00,6.06298,67.46,2.75422870334,0.0,100,7782,99.32,63.914
2020-05-01 08:30:00,6.02361,67.46,2.75422870334,0.0,100,7782,99.32,63.896
2020-05-01 08:35:00,6.06298,67.46,2.76057785622,0.0,100,7785,99.32,63.878
2020-05-01 08:40:00,6.06298,67.46,2.7478941531,0.0,100,7785,99.33,63.896
2020-05-01 08:45:00,6.06298,67.46,2.7478941531,0.0,100,7777,99.34,63.896
2020-05-01 08:50:00,6.02361,67.46,2.75422870334,0.0,100,7782,99.34,63.914
2020-05-01 08:55:00,6.06298,67.46,2.76694164541,0.0,100,7787,99.34,63.932
2020-05-01 09:00:00,6.06298,67.46,2.76057785622,0.0,100,7782,99.34,63.986
2020-05-01 09:05:00,6.02361,67.46,2.76694164541,0.0,100,7783,99.35,64.04
2020-05-01 09:10:00,6.10235,67.46,2.76057785622,0.0,100,7782,99.35,64.094
2020-05-01 09:15:00,6.06298,67.46,2.76057785622,0.0,100,7782,99.35,64.166
2020-05-01 09:20:00,6.06298,67.532,2.76694164541,0.0,100,7783,99.35,64.202
2020-05-01 09:25:00,6.06298,67.64,2.76694164541,0.0,100,7784,99.35,64.238
2020-05-01 09:30:00,6.02361,67.46,2.77332010465,0.0,100,7784,99.35,64.274
2020-05-01 09:35:00,6.02361,67.46,2.76057785622,0.0,100,7786,99.35,64.31
2020-05-01 09:40:00,6.02361,67.46,2.76694164541,0.0,100,7786,99.36,64.364
2020-05-01 09:45:00,6.02361,67.46,2.76694164541,0.0,100,7779,99.36,64.418
2020-05-01 09:50:00,6.02361,67.64,2.76057785622,0.0,100,7784,99.37,64.49
2020-05-01 09:55:00,6.02361,67.64,2.77332010465,0.0,100,7785,99.37,64.544
2020-05-01 10:00:00,5.98424,67.64,2.76057785622,0.0,100,7786,99.37,64.616
2020-05-01 10:05:00,6.02361,67.64,2.76694164541,0.0,100,7786,99.38,64.688
2020-05-01 10:10:00,6.02361,67.64,2.77332010465,0.0,100,7783,99.38,64.76
2020-05-01 10:15:00,6.02361,67.64,2.76694164541,0.0,100,7789,99.38,64.85
2020-05-01 10:20:00,5.98424,67.64,2.76694164541,0.0,100,7783,99.39,64.922
2020-05-01 10:25:00,6.02361,67.64,2.77332010465,0.0,100,7787,99.38,65.012
2020-05-01 10:30:00,6.02361,67.64,2.77332010465,0.0,100,7789,99.38,65.084
2020-05-01 10:35:00,6.02361,67.64,2.76694164541,0.0,100,7786,99.39,65.174
2020-05-01 10:40:00,6.02361,67.64,2.77332010465,0.0,100,7783,99.39,65.264
2020-05-01 10:45:00,6.06298,67.64,2.77332010465,0.0,100,7786,99.39,65.39
2020-05-01 10:50:00,5.98424,67.64,2.77332010465,0.0,100,7784,99.39,65.498
2020-05-01 10:55:00,6.02361,67.64,2.76694164541,0.0,100,7788,99.39,65.606
2020-05-01 11:00:00,6.02361,67.64,2.77332010465,0.0,100,7784,99.38,65.714
2020-05-01 11:05:00,6.02361,67.64,2.77332010465,0.0,100,7785,99.38,65.84
2020-05-01 11:10:00,6.02361,67.64,2.76694164541,0.0,100,7786,99.39,65.984
2020-05-01 11:15:00,6.06298,67.64,2.76694164541,0.0,100,7786,99.39,66.128
2020-05-01 11:20:00,6.02361,67.64,2.76694164541,0.0,100,7786,99.38,66.272
2020-05-01 11:25:00,6.06298,67.64,2.76694164541,0.0,100,7789,99.38,66.452
2020-05-01 11:30:00,6.06298,67.64,2.77332010465,0.0,100,7786,99.39,66.614
2020-05-01 11:35:00,6.06298,67.64,2.77332010465,0.0,100,7789,99.39,66.776
2020-05-01 11:40:00,6.06298,67.64,2.76057785622,0.0,100,7791,99.4,66.902
2020-05-01 11:45:00,6.06298,67.82,2.76057785622,0.0,100,7791,99.4,66.992
2020-05-01 11:50:00,6.02361,67.784,2.76057785622,0.0,100,7792,99.39,67.064
2020-05-01 11:55:00,6.02361,67.712,2.76694164541,0.0,100,7790,99.38,67.154
2020-05-01 12:00:00,6.06298,67.64,2.76694164541,0.0,100,7791,99.37,67.28
2020-05-01 12:05:00,6.06298,67.64,2.76694164541,0.0,100,7792,99.36,67.406
2020-05-01 12:10:00,6.06298,67.64,2.76694164541,0.0,100,7789,99.35,67.532
2020-05-01 12:15:00,6.02361,67.712,2.77332010465,0.0,100,7793,99.36,67.64
2020-05-01 12:20:00,6.02361,67.82,2.76694164541,0.0,100,7793,99.36,67.748
2020-05-01 12:25:00,6.06298,67.82,2.76694164541,0.0,100,7788,99.36,67.874
